sale_id,branch,sale_date,product_name,category,quantity,unit_price,discount_pct,payment_method,salesperson
265,GuLShaN,2026-01-22,Sugar 1kg,Groceries,18,৳1224.20,0.0,nagad,Farhana Akter
266, motijheel,31/01/2026,Panjabi ,Clothing,1,"  ৳3,800.65 ",0,BKASH,NULL
267,Motijheel,2026-04-12,Lentil (Masoor) 1kg,Groceries,19,1293.36,0.15,Bkash,Sabbir Rahman
268,CHATTOGRAM ,2026-03-02,Ginger 500g,Groceries,8,৳1497,0.15,BKASH,Jahid Islam
269,MIRPUR,24/02/2026,Saree,Clothing,3,2644,0.1,CARD,Karim Hossain
270, gulshan ,24/02/2026,Iron,Electronics,14,৳517,10%,Nagad,Shafiq Ahmed
271,uttAra,04-21-2026,Rice 5kg,Groceries,7,1010.95,0.1,nagad,Arif Chowdhury
272, mirpur,2026-03-29,Milk Powder 500g,Groceries,7,1210.02,25,Cash,Sabbir Rahman
273, mIRpur,02-28-2026,Iron,Electronics,14,"  ৳1,655.29 ",0%,cash,Karim Hossain
274,UTtara ,2026-04-21,Garlic 500g,Groceries,10,1025,10%,Cash,Lima Khatun
275,MIRPUR,2026-03-03,Salt 1kg,Groceries,7,641.02,0.05,CASH,Sabbir Rahman
276,MOTIJHEEL ,02-14-2026,Toothpaste,Groceries,5,173.15,0,CARD,Sabbir Rahman
277,Motijheel,01-20-2026,LED Bulb 9W,Electronics,1,"  ৳2,700.45 ",0.05,BKASH,Mehedi Hasan
278,Dhanmondi ,03-11-2026,LED Bulb 9W,Electronics,4,1545,0.0,BKASH,Farhana Akter
279,MOTIJHEEL ,2026-03-22,T-Shirt ,Clothing,20,৳285.27,10,BKASH,Karim Hossain
280,Motijheel,2026-04-15,Garlic 500g ,Groceries,1,43,10,card,Shafiq Ahmed
281, gulshan ,13/01/2026,Biscuit Pack,Groceries,3,৳414.16,5%,bKash,
282,Dhanmondi ,17/03/2026,Biscuit Pack,,6,162,0%,card,Shafiq Ahmed
283,DHANMONDI,15/02/2026,Salt 1kg,Groceries,13,316.24,25,nagad,Jahid Islam
284,gulshan,04-04-2026,  Salt 1kg,Groceries,2,"৳1,341.91",0%,nagad,Lima Khatun
285,Mirpur ,07/03/2026,Potato 1kg,Groceries,6,৳1416.45,0.0,CARD,Sumaiya Sultana
286,MIRPUR,02-17-2026,তেল,Groceries,16, 635.80 ,5%,bkash,Nusrat Jahan
287,MOTIJHEEL ,02-09-2026,Lungi,Clothing,20,৳218,25%,Cash,Rahim Uddin
288, miRpUR,2026-04-21,Ginger 500g,Groceries,9,636,0.25,BKASH,
289, MotijheEl ,03-28-2026,Lentil (Masoor) 1kg,null,5,৳120.93,10,NAGAD,Arif Chowdhury
290,Dhanmondi,02-02-2026,  Shampoo 200ml,Groceries,3,964,0,nagad,Sumaiya Sultana
291,dhanMOnDi ,02/02/2026,  Lungi  ,Clothing,20,"৳4,211",0.05,bkash,Farhana Akter
292, gulshan ,18/02/2026,Onion 1kg,Groceries,17, 1213.25 ,10,Nagad,Arif Chowdhury
293,uttara ,02-03-2026,Saree,Clothing,19,৳790,15,BKASH,Karim Hossain
294,mIRPUR,03-13-2026,Ginger 500g,Groceries,7,441.85,5%,bKash,Tanvir Hasan
295,CHattOGRAM,26/03/2026,Extension Cord,Electronics,3, 6327.83 ,0.15,card,
296,MIrPuR,2026-03-06,Ginger 500g,Groceries,1,811,20,card,Arif Chowdhury
297,chaTtogrAM ,19/01/2026,LED Bulb 9W,Electronics,6,৳290,0.05,nagad,Arif Chowdhury
298,ChATtoGrAm,02-26-2026,  Flour 2kg  ,N/A,7,648,5%,CARD,
299,UTTARA ,01-31-2026,Detergent 1kg ,Groceries,11,  ৳134.43 ,0.05,Nagad,Shafiq Ahmed
300,gulshan,11/04/2026,Panjabi,,4,3360.14,0.1,bkash,Jahid Islam
301,chattogram,30/03/2026,Milk Powder 500g,,3,159.90,10%,BKASH,Jahid Islam
302,CHATTOGRAM ,19/01/2026,  Toothpaste,Groceries,9,  ৳639.45 ,5%,Nagad,Tanvir Hasan
303,CHATTOGRAM ,2026-03-16,Onion 1kg ,,5,৳855.01,0.0,CASH,Sumaiya Sultana
304,Dhanmondi,06/01/2026,Iron,Electronics,12,626,15%,card,Shafiq Ahmed
305,Uttara,20/04/2026,Rice 5kg,Groceries,9,৳219.73,5%,Cash,Rahim Uddin
306,MOTIJHEEL ,04-18-2026,Soyabean Oil 1L,Groceries,19,1315.11,10%,Nagad,Sumaiya Sultana
307, mirpur,02-04-2026,Potato 1kg,Groceries,14,849.67,5,Nagad,Karim Hossain
308,GULSHAN ,04-21-2026,Electric Kettle,Electronics,10,2531.24,0%,nagad,Jahid Islam
309,CHATTOGRAM ,2026-04-06,Shampoo 200ml,Groceries,8, 1071.15 ,0.2,card,Jahid Islam
310,Chattogram,02-24-2026,লবণ,Groceries,10,৳114.78,10%,BKASH,Sumaiya Sultana
311,UTTarA ,01-19-2026,Onion 1kg ,Groceries,9,176,10%,cash,Rahim Uddin
312, Chattogram,2026-02-03,Electric Kettle,Electronics,9, 5129.66 ,20%,CASH,Rahim Uddin
313, mirpur,01/04/2026,  Bath Soap  ,Groceries,19,৳516.11,10,bKash,Nusrat Jahan
314, MirpUR ,2026-02-22,  Ginger 500g,Groceries,11, 1326.03 ,0.1,bkash,Lima Khatun
315,motijheel,03-01-2026,Potato 1kg,Groceries,2,৳1199.69,25,NAGAD,Lima Khatun
316,motijheel,04-07-2026,Toothpaste,Groceries,3,৳261,0.1,cash,NULL
317,Motijheel,2026-03-30,Rice 5kg,Groceries,6,663,25,BKASH,Arif Chowdhury
318,Mirpur ,2026-03-13,Shampoo 200ml,null,12,"৳1,275.65",0.15,Nagad,Shafiq Ahmed
319,MOtIjhEEl ,02-16-2026,  Bath Soap,Groceries,11,৳263.06,0%,Nagad,Nusrat Jahan
320,gulshAn,04-03-2026,Salt 1kg ,Groceries,10,৳1048.42,0.1,nagad,Sabbir Rahman
321,Dhanmondi ,15/04/2026,Shampoo 200ml,n/a,20,753,5%,CARD,Shafiq Ahmed
322,UTTARA ,01-11-2026,Rice 5kg,Groceries,6,৳48,0.15,cash,Sabbir Rahman
323,GUlshan,02-04-2026,Chili Powder 200g,Groceries,10,৳1086,0.05,Nagad,Lima Khatun
324,UTTARA ,16/04/2026,Extension Cord,Electronics,9,৳3596.83,10,card,Rahim Uddin
325, motijheel,2026-03-05,  Socks Pair,Clothing,12,3600.21,5%,nagad,Jahid Islam
326,uttara ,05/03/2026,Electric Kettle,Electronics,8,"৳1,128",5%,Bkash,Karim Hossain
327, cHaTtogrAm,2026-03-27,Ginger 500g,Groceries,14,1267,5,bkash,Shafiq Ahmed
328,dhAnMonDi,25/02/2026,Biscuit Pack,Groceries,4,597.29,10%,Card,Nusrat Jahan
329,CHATTOGRAM ,23/03/2026,Shampoo 200ml,Groceries,18,৳573.18,5,NAGAD,Rahim Uddin
330,UTtARa,06/04/2026,Tea 500g,null,4,397.70,25,bKash,Rahim Uddin
331,Motijheel,22/02/2026,Turmeric 200g,Groceries,15,৳1398.35,25%,CASH,Mehedi Hasan
332,Dhanmondi,03-12-2026,Lentil (Masoor) 1kg,-,14, 705.49 ,0%,Card,Shafiq Ahmed
333,gulshan,03/04/2026,Sugar 1kg ,Groceries,1,৳1315.25,0%,nagad,Arif Chowdhury
334,cHatToGrAm,01-22-2026,Sugar 1kg,Groceries,14,  ৳96.59 ,0.05,nagad,Farhana Akter
335, uttaRA,2026-02-26,Flour 2kg,Groceries,15,৳586,10%,CASH,Shafiq Ahmed
336, cHatTogRaM ,01/04/2026,T-Shirt,Clothing,16,3803,0,Nagad,Karim Hossain
337,utTara,2026-03-25,Chili Powder 200g,,4,788.55,0.1,card,Jahid Islam
338,MOTIJHEEL ,02-07-2026,Biscuit Pack,Groceries,3,57,25%,bKash,Sabbir Rahman
339,MirpuR,19/03/2026,Rechargeable Fan ,Electronics,5,"৳2,106.22",0,Bkash,Shafiq Ahmed
340,GULSHAN ,24/03/2026,Saree,Clothing,6,1034.12,20,bKash,Mehedi Hasan
341,gulshan,2026-02-05,Shampoo 200ml,Groceries,13,1008,0.05,CARD,Arif Chowdhury
342, mirPur ,16/02/2026,Flour 2kg,Groceries,6,1032,10%,BKASH,Arif Chowdhury
343,Motijheel,07/02/2026,Flour 2kg,Groceries,1,"  ৳1,469.39 ",10%,nagad,
344,uttara,01/02/2026,  Rice 5kg,null,14,163.54,5,nagad,Rahim Uddin
345,MIRPUR,01-02-2026,T-Shirt,Clothing,16,3824.44,20,Nagad,Sabbir Rahman
346,Gulshan,2026-03-21,Extension Cord,Electronics,10,6396.98,15,Nagad,Karim Hossain
347,Gulshan,2026-02-04,Rechargeable Fan,Electronics,15,6063.80,15,card,Karim Hossain
348,dHanmonDi ,09/01/2026,T-Shirt,,14,3236.92,5%,bKash,Rahim Uddin
349,Chattogram,03-23-2026,  Detergent 1kg,,7,৳955,0,Cash,Mehedi Hasan
350,MIRPUR,02-17-2026,Onion 1kg,Groceries,9,1450.00,5%,Nagad,Karim Hossain
351,mirpur,17/03/2026,Mustard Oil 1L ,Groceries,10,760,0.2,NAGAD,Rahim Uddin
352, Chattogram,02-06-2026,Flour 2kg,Groceries,11,৳543,0.1,bkash,Lima Khatun
353, gulshan ,15/03/2026,Biscuit Pack,Groceries,18,703,0.1,cash,Sumaiya Sultana
354,Dhanmondi ,2026-04-12,  Iron  ,Electronics,8,৳1701.58,0.15,NAGAD,Karim Hossain
355,UttaRA,15/01/2026,Toothpaste,n/a,3,"৳1,429",5,bkash,Tanvir Hasan
356,mirpur,06/04/2026,T-Shirt,Clothing,4,৳724,5%,bKash,Rahim Uddin
357, uttAra ,2026-03-28,Mustard Oil 1L,Groceries,19,1350.05,0.1,Nagad,Lima Khatun
358, CHATtogram,20/02/2026,Flour 2kg ,,3,"  ৳1,049.65 ",20,CASH,Jahid Islam
359,MotIjheeL,02-06-2026,Turmeric 200g ,Groceries,15,৳688,25%,bkash,Karim Hossain
360,uttara ,2026-02-02,Ginger 500g ,Groceries,6,679.92,10,nagad,Sabbir Rahman
361,uTtAra,04-09-2026,Turmeric 200g,Groceries,5,1092,0.1,Nagad,Mehedi Hasan
362, motijheel,22/04/2026,Tea 500g,,7,৳1275.55,5,Card,Nusrat Jahan
363,UTTARA ,2026-03-22,Shampoo 200ml,,10,875.34,25%,Card,Mehedi Hasan
364,Uttara,2026-02-11,Turmeric 200g,Groceries,15,897,0.25,Nagad,Rahim Uddin
365,Dhanmondi,2026-03-04,Detergent 1kg,Groceries,18,1179,5,Card,Karim Hossain
366,dhanmondi,2026-03-11,Lungi,Clothing,2,3413,15,card,Sumaiya Sultana
367,Dhanmondi ,2026-04-14,Flour 2kg,Groceries,5,418.82,0.2,Cash,Sabbir Rahman
368,uttara,01-29-2026,Turmeric 200g,,14,"৳1,218.38",15%,nagad,Sumaiya Sultana
369,MIRPUR,02-14-2026,Turmeric 200g,Groceries,1,541.23,0.0,Nagad,Jahid Islam
370, mirpur,06/04/2026,Lentil (Masoor) 1kg,N/A,11,667.04,0.0,Bkash,Sumaiya Sultana
371,DHANMONDI,02-05-2026,Milk Powder 500g,Groceries,7, 1207.46 ,20%,cash,
372,Motijheel,2026-01-14,Ginger 500g,Groceries,4,৳241,20%,Card,Tanvir Hasan
373,GULShaN,2026-02-08,  Saree,Clothing,9,2613,15,Card,Karim Hossain
374,Motijheel,02-15-2026,Soyabean Oil 1L,Groceries,2,৳878,0.1,CASH,Sabbir Rahman
375,dHaNmondi ,21/03/2026,Tea 500g,Groceries,7,922,15,Cash,Karim Hossain
376, Chattogram,03-07-2026,T-Shirt ,Clothing,10,৳950,15%,Cash,Sabbir Rahman
377,uttara ,25/01/2026,Electric Kettle,Electronics,4,৳2333.55,0.25,bKash,Karim Hossain
378,MOTIJHEEL ,02-15-2026,  Lentil (Masoor) 1kg,n/a,2,৳1181,20%,nagad,Sabbir Rahman
379,dhanmoNdi,01-02-2026,Rice 5kg,Groceries,20,৳301.64,10%,cash,Lima Khatun
380,DHanMondi,05/03/2026,Sugar 1kg,Groceries,2,705.43,5%,CARD,Shafiq Ahmed
381,Uttara,2026-02-04,  T-Shirt,null,12,765.29,0.05,bKash,Karim Hossain
382,chattoGrAm,2026-04-09,Mustard Oil 1L ,Groceries,7,৳94.44,0.05,bKash,Karim Hossain
383,MIRPUR,12/03/2026,Turmeric 200g,Groceries,9,792.13,0.25,CARD,Rahim Uddin
384, mirpuR,02/04/2026,Biscuit Pack,Groceries,19,124,0,NAGAD,
385,Chattogram,24/04/2026,Detergent 1kg,Groceries,9,"৳1,308.51",25%,bkash,Shafiq Ahmed
386,guLShAn,03-01-2026,Panjabi ,Clothing,1,1771.34,0.1,card,Karim Hossain
387, uttara,04-21-2026,  Lentil (Masoor) 1kg,Groceries,20,870,15,nagad,Arif Chowdhury
388,mirpur,2026-02-03,Garlic 500g,Groceries,15,৳937.11,5%,Bkash,Nusrat Jahan
389, gulshan ,11/02/2026,Lentil (Masoor) 1kg,Groceries,13,৳680.01,20,CARD,Rahim Uddin
390,MOTIJHEEL ,28/03/2026,Tea 500g,Groceries,5,285,0.15,nagad,Lima Khatun
391,motijheel,12-31-2025,Bath Soap,Groceries,3, 1477.55 ,5,Cash,Arif Chowdhury
392,Gulshan,04-11-2026,Detergent 1kg,Groceries,19,৳1241.51,0.05,cash,
393,Uttara,24/01/2026,Soyabean Oil 1L,Groceries,11,1237.53,10%,CARD,Jahid Islam
394, dhanMOnDi,2026-02-17,Garlic 500g,Groceries,11,  ৳463.19 ,0.1,CASH,Jahid Islam
395, DhaNmonDi,2026-03-24,Ginger 500g,,6,1314,0.1,Cash,Shafiq Ahmed
396, DHaNmondi,02-11-2026,Sugar 1kg,Groceries,4,৳825.22,0.05,Bkash,Shafiq Ahmed
397, dhanMOndi ,2026-01-19,Biscuit Pack,Groceries,11,৳53,0.05,BKASH,Sabbir Rahman
398,Mirpur ,2026-03-16,LED Bulb 9W,Electronics,3,"৳5,620.34",0.1,Cash,Jahid Islam
399,MirPUr,02-25-2026,Iron,Electronics,1,"  ৳6,037.05 ",0,cash,Shafiq Ahmed
400, gulshan ,2026-03-14,Sugar 1kg,Groceries,1, 255.48 ,0.1,BKASH,Sumaiya Sultana
401,Gulshan,2026-03-20,Rice 25kg ,Groceries,17,৳562,0.0,card,Arif Chowdhury
402,uttara,02-16-2026,Bath Soap,Groceries,2,  ৳730.17 ,25,Cash,Sabbir Rahman
403,Mirpur ,02-25-2026,Turmeric 200g,Groceries,12,140.30,10%,Cash,Arif Chowdhury
404,DHANMONDI,30/01/2026,  Biscuit Pack  ,Groceries,13,৳1381,0,Nagad,Jahid Islam
405,GULSHAN ,03-21-2026,Rechargeable Fan ,Electronics,10,2054.11,5%,NAGAD,Jahid Islam
406,Dhanmondi ,2026-01-29,Panjabi,Clothing,20,3306,0.0,BKASH,Mehedi Hasan
407,GULshaN,2026-04-03,Panjabi,Clothing,4,4001,10%,Nagad,Sabbir Rahman
408, motijheel,01-09-2026,লবণ,Groceries,13,৳414.09,10,BKASH,Tanvir Hasan
409,mirpur,2026-03-24,  Ginger 500g,Groceries,3,111.62,10%,Cash,Karim Hossain
410,Dhanmondi ,04-01-2026,Panjabi,Clothing,11, 2172.91 ,0.25,CARD,Mehedi Hasan
411,chattogram,03-10-2026,Lungi,,11,1056,0.2,Bkash,Rahim Uddin
412,miRPur,02/01/2026,Garlic 500g,Groceries,19,219,25,Cash,Nusrat Jahan
413,UtTarA,01-23-2026,Milk Powder 500g ,Groceries,15,887.44,25,Cash,Jahid Islam
414,uttara ,2026-03-01,Soyabean Oil 1L,Groceries,14,927.50,25%,Nagad,
415,gUlshan,10/04/2026,  Salt 1kg  ,Groceries,11,510,10,nagad,Farhana Akter
416,MIRPUR,01-04-2026,LED Bulb 9W,n/a,5,৳3126,15%,BKASH,Sabbir Rahman
417,chattogram,2026-01-31,Saree,Clothing,2,1331,10,NAGAD,Karim Hossain
418, motijheel,17/04/2026,Potato 1kg,Groceries,15,1258,0,Card,Farhana Akter
419,Motijheel,2026-02-12,  Saree,Clothing,3,"  ৳3,915.86 ",0.0,bkash,Sumaiya Sultana
420,chattoGram,03-29-2026,Soyabean Oil 1L,Groceries,1,1193,10,CASH,Sabbir Rahman
421,UTTArA,23/04/2026,Shampoo 200ml,Groceries,13,666.49,0.2,bkash,NULL
422,CHATTOGRAM ,04-03-2026,Mustard Oil 1L,Groceries,5,৳742.30,0.1,NAGAD,Nusrat Jahan
423,Dhanmondi ,2026-02-26,Panjabi,Clothing,10,৳1660,10%,Bkash,Lima Khatun
424,chattogram,04-03-2026,Iron,Electronics,4, 5136.93 ,5,CASH,Rahim Uddin
425,moTIJHeEl,24/03/2026,  Lungi,Clothing,7,"৳1,082.43",25,Cash,Farhana Akter
426,DHANMONDI,03-21-2026,Bath Soap,Groceries,3,৳296.71,0.1,Bkash,NULL
427,uttara,04/02/2026,Shampoo 200ml,Groceries,14,৳196,20%,Cash,Arif Chowdhury
428,dhanmondi,03-08-2026,Tea 500g,Groceries,18, 246.34 ,10,CASH,Karim Hossain
429,DhAnmonDi,02-22-2026,Bath Soap,Groceries,13,992.80,0.05,Nagad,Jahid Islam
430,mirpuR,02-21-2026,Detergent 1kg,Groceries,14,"৳1,146.00",0.1,Card,Sumaiya Sultana
431,Dhanmondi ,2026-03-09,Shampoo 200ml,Groceries,3,763,5%,nagad,Farhana Akter
432,gulshan,12/03/2026,Toothpaste,Groceries,12,৳937.80,0.15,bkash,Rahim Uddin
433,uttara,01-16-2026,T-Shirt,Clothing,2,৳1786.24,10%,card,
434,Motijheel,2026-02-16,Ginger 500g,Groceries,17,৳858,0.1,bKash,Tanvir Hasan
435,chaTToGrAM,2026-02-16,Garlic 500g,Groceries,5,195,0.05,bKash,Lima Khatun
436, gulshan ,04-02-2026,  Milk Powder 500g  ,Groceries,10,৳33.99,0.1,cash,Jahid Islam
437,UTTARA ,2026-01-17,  Sugar 1kg,Groceries,18,৳934,10,BKASH,Karim Hossain
438, Chattogram,17/01/2026,Sugar 1kg,Groceries,15,404,15%,BKASH,Shafiq Ahmed
439, Chattogram,08/01/2026,Toothpaste,Groceries,8,৳42.30,5,bKash,
440, Chattogram,04-01-2026,  Toothpaste,Groceries,18,1448.16,0.25,card,Sabbir Rahman
441,ChaTTogram ,03/03/2026,  Soyabean Oil 1L  ,Groceries,1,৳202.52,0,Cash,Tanvir Hasan
442,Dhanmondi,03-12-2026,Saree,Clothing,7,৳678.84,0,Cash,Jahid Islam
443,Mirpur ,2026-02-20,Detergent 1kg,N/A,3,395.04,0%,Card,Lima Khatun
444,MOTIJHEEL ,2026-03-15,  Biscuit Pack,Groceries,17,৳292,25%,Card,
445, UTTAra ,03-16-2026,Rice 5kg,null,10,৳810,25%,Card,Mehedi Hasan
446, Chattogram,01-27-2026,LED Bulb 9W,null,19,3071.60,0.25,card,Farhana Akter
447,uttara ,19/02/2026,Rice 25kg,Groceries,3,৳709.82,25%,bKash,Karim Hossain
448,mirpur,05/01/2026,Toothpaste,Groceries,1,৳905.23,0%,Cash,Karim Hossain
449,gulshan,13/04/2026,Extension Cord,Electronics,14,"৳5,483",5,NAGAD,Rahim Uddin
450, Chattogram,03-18-2026,Panjabi,Clothing,5,"  ৳4,301.92 ",0.0,Card,Shafiq Ahmed
451, motijheel,03/03/2026,Panjabi,Clothing,18,৳2701.65,5%,Nagad,Jahid Islam
452,GULSHAN ,10/03/2026,Ginger 500g ,Groceries,12,৳431.46,5%,nagad,Tanvir Hasan
453,MOTIJHEEL ,01-06-2026,Mustard Oil 1L,Groceries,7,151.57,5,card,Jahid Islam
454,UTTARA ,04/03/2026,Ginger 500g,Groceries,1,৳1231.49,20,Bkash,Karim Hossain
455, Chattogram,24/03/2026,Panjabi,Clothing,9,৳1241,10%,cash,Sabbir Rahman
456,Mirpur ,2026-03-06,  Ginger 500g,Groceries,5,1036.29,0.25,Bkash,Jahid Islam
457,motijheel,03-18-2026,  লবণ  ,-,3,1355.31,5%,CARD,Tanvir Hasan
458,CHATTOGRAM ,03-28-2026,Rechargeable Fan,Electronics,14,"৳5,516",0.15,CARD,Arif Chowdhury
459,CHATTOGRAM ,04/03/2026,লবণ ,Groceries,17,980.30,0,NAGAD,Rahim Uddin
460, motijheel,15/04/2026,Potato 1kg,Groceries,18,257.22,5%,Cash,Sumaiya Sultana
461,moTijHEel,2026-03-11,Garlic 500g,Groceries,5,৳112,5%,bkash,
462,gulShaN,2026-04-19,  Panjabi,Clothing,5,"৳4,002.56",15,card,Sabbir Rahman
463,DHANMONDI,02-09-2026,Saree,Clothing,16,4234.10,15%,bKash,Arif Chowdhury
464,UTTaRa ,31/01/2026,Biscuit Pack,Groceries,19,৳647.23,5,Card,Lima Khatun
465, motijheel,01-14-2026,  Rechargeable Fan,Electronics,3,৳732.01,15%,BKASH,Tanvir Hasan
466, motijheel,2026-04-21,Soyabean Oil 1L,Groceries,1,"৳1,038.36",10%,Bkash,Lima Khatun
467,motijheel,25/01/2026,Ginger 500g,Groceries,19,৳239.96,0.1,Card,Karim Hossain
468, dhaNMOnDi,01-10-2026,Garlic 500g,Groceries,17,1160.69,0.2,Nagad,
469, motijheel,2026-01-05,Toothpaste,Groceries,13,"  ৳1,327.30 ",0.0,Card,Rahim Uddin
470,Dhanmondi ,01-28-2026,Ginger 500g,n/a,14,770.24,0%,CARD,Rahim Uddin
471,CHATTOGRAM ,03-16-2026,Soyabean Oil 1L,,6,৳345,0.25,Cash,Lima Khatun
472,MIRPUR,04-07-2026,Toothpaste,Groceries,2, 569.43 ,5%,Nagad,Jahid Islam
473,Uttara,03-24-2026,Ginger 500g,Groceries,1,৳695,0.05,CASH,
474,Uttara,04-11-2026,  Sugar 1kg,Groceries,17,577,20%,CASH,Sumaiya Sultana
475,Mirpur ,2026-03-02,Milk Powder 500g,Groceries,17,1394.69,5%,card,Nusrat Jahan
476, gulshan ,2026-01-30,Salt 1kg,Groceries,16,৳330,20%,bKash,Mehedi Hasan
477,DHANMONDI,2026-02-13,LED Bulb 9W,Electronics,6,৳4907,5,bKash,Karim Hossain
478,GulShAn,01-11-2026,Tea 500g,Groceries,20,1379,5%,CASH,
479,uttArA,2026-02-02,  Potato 1kg,Groceries,5,640,5,BKASH,Sumaiya Sultana
480,dhanmondi,25/01/2026,  Socks Pair,Clothing,6,2609,10,card,Sabbir Rahman
481,uttara ,04-09-2026,Sugar 1kg,Groceries,3,  ৳535.47 ,5,bKash,Nusrat Jahan
482,MIRPUR,2026-04-15,  Rice 5kg,Groceries,17,৳504,0.1,bkash,Lima Khatun
483,gULShan,2026-01-19,Lungi,Clothing,16,৳3434,10%,NAGAD,Rahim Uddin
484, gulshan ,21/03/2026,Garlic 500g,Groceries,16,৳1135.98,0.1,Nagad,Karim Hossain
485,uttara,22/04/2026,  Sugar 1kg,Groceries,8,474,10%,bkash,Sabbir Rahman
486,mirpur,03-06-2026,  LED Bulb 9W  ,Electronics,6,"৳6,296.13",0.1,Cash,Lima Khatun
487,DHANMONDI,2026-02-13,  Saree,Clothing,15,"৳2,107.79",0%,CARD,Mehedi Hasan
488,Gulshan,2026-03-10,Saree,,9,2069.80,5,Nagad,Jahid Islam
489,CHATTOGRAM ,02/04/2026,Extension Cord,Electronics,11,৳2169,0.15,nagad,Shafiq Ahmed
490,uTtAra,14/03/2026,Soyabean Oil 1L,Groceries,20,৳46,0.1,bkash,Jahid Islam
491, gulshan ,03-16-2026,Mustard Oil 1L,Groceries,10,293.46,0.15,CARD,NULL
492, dhaNMONdi,15/02/2026,Chili Powder 200g,Groceries,11, 1437.47 ,10%,Cash,Nusrat Jahan
493,dhanmondi,15/04/2026,তেল,Groceries,5,1265,0.05,cash,Farhana Akter
494,uttara ,05/01/2026,Detergent 1kg,Groceries,2,187.70,0.2,CARD,Jahid Islam
495,guLShaN,04-05-2026,Toothpaste,Groceries,17,৳727.95,25,bkash,Sumaiya Sultana
496,UTTARA ,03-06-2026,Extension Cord,,2,৳3854.54,0.05,Bkash,Tanvir Hasan
497, motIjheel ,2026-01-18,Detergent 1kg,Groceries,12,৳709,20%,Nagad,Shafiq Ahmed
498,dhanMONDi ,2026-04-01,Rice 25kg,Groceries,13,321,0.0,bKash,NULL
499,CHATTOGRAM ,08/04/2026,Rechargeable Fan,Electronics,6,1070,10,cash,Sumaiya Sultana
500,CHATTOGRAM ,05/02/2026,Salt 1kg,Groceries,5,81,10,CARD,
501, Gulshan,01-16-2026,Rechargeable Fan,Electronics,9,417,0,Bkash,
502,MIRPUR,02-15-2026,Rice 5kg ,Groceries,17,266.55,25,bKash,Mehedi Hasan
503,GuLsHAN,26/02/2026,Rice 5kg,Groceries,16,৳351.23,15,cash,Mehedi Hasan
504, mirpur,17/01/2026,Sugar 1kg,Groceries,7,"  ৳1,139.50 ",0.1,CARD,Jahid Islam
505,CHATTOGRAM ,07/02/2026,  Electric Kettle,Electronics,18,"  ৳2,082.09 ",10%,card,Karim Hossain
506,Mirpur ,02-12-2026,  Saree  ,Clothing,8,৳702.43,0.05,BKASH,Arif Chowdhury
507, UTtAra ,30/01/2026,Rechargeable Fan,Electronics,7,4325.22,0.05,nagad,Rahim Uddin
508,uttara,14/01/2026,Ginger 500g,Groceries,9,৳838.10,25%,card,Arif Chowdhury
509, Chattogram,02-20-2026,Toothpaste,Groceries,13,৳157.86,20,card,Nusrat Jahan
510, GulShan,2026-03-18,ডাল,N/A,11,"৳1,443.98",5,Cash,
511,DHANMONDI,01/02/2026,Biscuit Pack,Groceries,15,  ৳289.19 ,0.25,Cash,Lima Khatun
512,uttara ,03-13-2026,T-Shirt,Clothing,15,2254.66,0.0,Bkash,Rahim Uddin
513,mirpur,2026-02-14,Tea 500g,Groceries,17,৳644.66,15,CARD,Sabbir Rahman
514,DhANmoNdI,01-29-2026,  Chili Powder 200g  ,Groceries,1,525.98,5%,CARD,Rahim Uddin
515,MOTIJHEEL ,29/03/2026,Onion 1kg,Groceries,16,৳520,5%,bKash,Jahid Islam
516,Mirpur ,04/03/2026,Socks Pair ,Clothing,17,৳2771.50,0%,bKash,Sabbir Rahman
517,mIRPuR,23/04/2026,Tea 500g,,14,৳1177,5%,bKash,Lima Khatun
518,uttara ,03/01/2026,Sugar 1kg,Groceries,9, 122.35 ,0.1,nagad,Arif Chowdhury
519,chattogram,2026-01-06,Rice 25kg ,Groceries,6,489.18,0.0,Bkash,Lima Khatun
520,mOtijheel ,01-10-2026,Iron,Electronics,4,6007,5%,nagad,Sabbir Rahman
521, gulsHaN,2026-03-28,Lungi,Clothing,3,৳2563.72,0.15,CARD,Shafiq Ahmed
522,dhanmondi,03-08-2026,Tea 500g,null,18,৳985.44,5%,nagad,
523,mirpur,02-11-2026,  লবণ  ,Groceries,5,৳424.78,20,CASH,Sabbir Rahman
524,Chattogram,08/03/2026,Socks Pair,n/a,19,3198,0.15,NAGAD,Sabbir Rahman
525,guLShaN,05/03/2026,T-Shirt,Clothing,1,৳265,5%,bKash,Farhana Akter
526,Dhanmondi ,2026-01-29,Extension Cord ,Electronics,11,৳2291.67,5%,NAGAD,Mehedi Hasan
527,gulshan,18/04/2026,  Electric Kettle  ,Electronics,1,2121.44,5%,NAGAD,Farhana Akter
528,Chattogram,2026-02-06,Milk Powder 500g,Groceries,16,৳1046,0%,NAGAD,Mehedi Hasan
529,MIRPUR,03-27-2026,Salt 1kg,,1,767,10%,CASH,Nusrat Jahan
530,gUlshAN,30/03/2026,Socks Pair,n/a,10,3134,10%,BKASH,
531,Dhanmondi,2026-04-13,Chili Powder 200g,Groceries,14,460.73,25%,CARD,Farhana Akter
532, motijheel,2026-04-06,Tea 500g,Groceries,18, 647.56 ,5,BKASH,Sabbir Rahman
